acquisitions_id,acquiring_object_id,acquired_object_id,price_amount,price_currency_code,aquired_at
5230,c:26373,c:70397,\N,USD,2011-02-22
5231,c:60177,c:70399,\N,USD,2011-02-22
5232,c:70406,c:70405,\N,USD,2011-02-18
5233,c:24,c:30834,\N,USD,2011-03-04
5234,c:351,c:339,\N,USD,2011-03-04
5235,c:70441,c:61873,\N,USD,2010-09-01
5236,c:70443,c:70442,\N,USD,2011-03-04
5237,c:70483,c:51845,\N,USD,2009-07-01
5238,c:40972,c:70601,\N,USD,2011-03-07
5239,c:63,c:3094,\N,USD,2011-03-07
5240,c:12197,c:70606,\N,USD,2011-03-07
5241,c:70609,c:70608,\N,USD,2011-03-07
5242,c:59,c:70611,37700000,GBP,2011-03-07
5243,c:70613,c:70612,\N,USD,2011-03-08
5244,c:70615,c:70614,\N,USD,2011-03-07
5245,c:65679,c:38417,\N,USD,2009-12-03
5246,c:14008,c:70704,\N,USD,2011-03-08
5249,c:17274,c:17738,\N,USD,2011-03-09
5250,c:70821,c:23019,\N,USD,2011-03-09
5251,c:16570,c:70870,2500000,USD,2011-03-10
5252,c:2226,c:70975,\N,USD,2011-03-11
5253,c:28417,c:70976,\N,USD,2011-03-11
5254,c:37826,c:70994,\N,USD,2011-03-14
5255,c:1612,c:71062,\N,USD,2011-03-10
5256,c:71,c:71083,\N,USD,2011-03-14
5257,c:1790,c:51929,\N,USD,2011-03-14
5258,c:53889,c:71126,265000000,USD,2011-03-14
5259,c:32611,c:25585,\N,USD,2011-03-14
5260,c:8583,c:15916,\N,USD,2011-03-14
5261,c:71147,c:71146,\N,USD,2011-03-14
5262,c:15457,c:63239,\N,USD,2011-02-28
5263,c:7837,c:71221,\N,USD,2011-03-15
5265,c:71225,c:15390,\N,USD,2011-03-15
5266,c:71239,c:43453,\N,USD,2011-03-15
5267,c:20972,c:7942,\N,USD,2011-03-16
5268,c:475,c:71303,34400000,USD,2011-03-16
5269,c:45598,c:71306,\N,USD,2011-03-16
5270,c:6764,c:71336,\N,USD,2011-03-17
5271,c:71396,c:71397,11600000,USD,2011-03-17
5272,c:149,c:71408,\N,USD,2011-03-17
5273,c:1812,c:71487,\N,USD,2011-03-18
5274,c:5,c:50206,60000000,USD,2011-09-17
5275,c:590,c:4498,39000000000,USD,2011-03-20
5276,c:1438,c:5406,333000000,USD,2011-03-21
5277,c:17124,c:16189,313000000,USD,2011-03-21
5278,c:42502,c:43608,525000000,USD,2011-03-21
5279,c:48252,c:27549,\N,USD,2011-03-18
5280,c:26139,c:29149,\N,USD,2011-02-08
5281,c:35739,c:71683,\N,USD,2011-03-21
5283,c:56939,c:71563,23250000,USD,2005-02-06
5284,c:3246,c:24215,\N,USD,2011-04-14
5285,c:71770,c:71772,\N,USD,2011-03-22
5286,c:71774,c:20172,\N,USD,2011-03-22
5287,c:71779,c:71778,\N,USD,2011-03-22
5288,c:71789,c:71788,\N,USD,2011-03-22
5289,c:25821,c:71809,\N,USD,2011-03-15
5290,c:53824,c:71672,\N,USD,2011-02-28
5291,c:64703,c:71792,\N,USD,2011-03-23
5292,c:14236,c:12173,\N,USD,2011-03-23
5293,c:1579,c:17596,\N,USD,2011-03-23
5294,c:71853,c:29445,\N,USD,2011-03-14
5295,c:57857,c:71855,\N,USD,2011-03-10
5296,c:71870,c:71868,\N,USD,2011-03-07
5297,c:28787,c:71871,\N,USD,2011-02-23
5298,c:18081,c:45090,\N,USD,2011-03-23
5299,c:71878,c:71879,\N,USD,2011-03-23
5300,c:71471,c:71474,\N,USD,2010-12-01
5302,c:68638,c:23424,\N,USD,2011-03-24
5303,c:31041,c:71970,\N,USD,2011-03-24
5304,c:68638,c:25341,\N,USD,2011-03-24
5305,c:57086,c:71975,\N,USD,2011-03-24
5306,c:70520,c:13389,409000000,USD,2011-03-24
5307,c:64176,c:22367,\N,USD,2011-03-24
5308,c:35053,c:15882,10000,USD,2009-09-01
5309,c:5229,c:72140,\N,USD,2011-03-26
5310,c:72156,c:72162,\N,USD,2011-03-28
5311,c:42484,c:72169,\N,USD,2011-03-28
5312,c:20,c:28712,2400000000,USD,2011-06-20
5313,c:71863,c:72245,\N,USD,2011-03-28
5314,c:13129,c:72248,\N,USD,2011-03-28
5315,c:72249,c:23903,450000,USD,2011-03-28
5316,c:56939,c:71564,1800000,USD,2005-08-08
5317,c:56939,c:71565,16750000,USD,2006-03-27
5318,c:56939,c:71615,16000000,USD,2008-11-12
5319,c:56939,c:71616,9900000,USD,2010-01-11
5320,c:56939,c:71617,21000000,USD,2010-03-11
5326,c:39451,c:72264,\N,USD,2011-03-28
5327,c:28,c:21232,\N,USD,2011-03-29
5328,c:60338,c:13730,\N,USD,2011-03-29
5329,c:1916,c:72280,3200000000,USD,2011-03-29
5330,c:42502,c:72356,225000000,USD,2011-03-29
5331,c:72364,c:72362,\N,USD,2011-03-29
5332,c:72353,c:30221,\N,USD,2011-03-29
5333,c:1972,c:2226,326000000,USD,2011-03-30
5334,c:55658,c:48142,\N,USD,2011-03-30
5335,c:31446,c:72453,48000000,USD,2011-03-30
5336,c:48980,c:72462,\N,USD,2011-03-30
5337,c:40221,c:72572,\N,USD,2011-03-31
5338,c:70187,c:72573,7000000,USD,2011-03-31
5339,c:17640,c:72574,\N,USD,2011-03-31
5340,c:17487,c:30604,\N,USD,2011-03-31
5341,c:17487,c:72579,\N,USD,2011-03-31
5342,c:9068,c:10851,\N,USD,2009-01-01
5343,c:38753,c:29130,\N,USD,2010-02-28
5344,c:6234,c:72649,\N,USD,2011-04-01
5345,c:6234,c:72650,\N,USD,2011-04-01
5346,c:24869,c:72652,\N,USD,2011-04-01
5347,c:3320,c:14854,350000000,USD,2007-11-05
5348,c:188,c:38829,45000000,EUR,2011-05-02
5349,c:72858,c:68338,\N,USD,2011-04-04
5350,c:42365,c:19373,\N,USD,2011-04-04
5351,c:66964,c:69209,\N,USD,2011-03-31
5352,c:72915,c:35364,\N,USD,2009-06-01
5353,c:966,c:39877,\N,USD,2011-04-04
5354,c:189,c:13524,\N,USD,2011-04-04
5355,c:189,c:41695,\N,USD,2011-04-04
5356,c:72938,c:72936,\N,USD,2011-04-04
5357,c:4304,c:13402,6500000000,USD,2011-04-04
5358,c:48252,c:72946,\N,USD,2011-04-04
5359,c:31041,c:72951,\N,USD,2011-04-04
5360,c:40606,c:17294,\N,USD,2011-04-05
5361,c:71863,c:73051,\N,USD,2011-04-05
5362,c:27939,c:73046,\N,USD,2011-04-04
5363,c:73065,c:73064,\N,USD,2011-04-04
5364,c:41355,c:73071,\N,USD,2011-04-05
5365,c:15784,c:55994,430000000,USD,2011-04-05
5366,c:73077,c:73076,\N,USD,2011-04-04
5368,c:73081,c:73078,\N,USD,2011-04-04
5369,c:73083,c:73082,\N,USD,2011-04-04
5370,c:25617,c:11438,\N,USD,\N
5371,c:73141,c:73141,\N,USD,2011-04-04
5372,c:25684,c:73144,204000000,USD,2011-04-06
5373,c:67708,c:29693,228000000,USD,2011-04-06
5374,c:11391,c:73150,\N,USD,2011-04-06
5375,c:73159,c:26142,\N,USD,2011-04-06
5376,c:26050,c:73181,\N,USD,2011-04-06
5377,c:73188,c:73187,\N,USD,2011-04-06
5378,c:59653,c:73189,\N,USD,2011-04-07
5379,c:15793,c:73269,55000000,USD,2011-04-07
5380,c:5054,c:11224,\N,USD,2009-06-24
5381,c:59,c:73372,\N,USD,2011-04-08
5382,c:73374,c:73373,\N,USD,2011-04-08
5383,c:70556,c:57420,\N,USD,2010-08-01
5384,c:108,c:609,18500000,GBP,2011-04-08
5385,c:43411,c:73431,\N,USD,2011-04-08
5386,c:60630,c:73464,\N,USD,2011-04-07
5387,c:73474,c:60351,\N,USD,2011-04-11
5388,c:7570,c:69525,\N,USD,2010-03-01
5389,c:959,c:3644,\N,USD,2011-04-01
5390,c:73494,c:57940,\N,USD,2011-04-11
5391,c:45324,c:20451,60000000,USD,2011-04-11
5392,c:4942,c:10241,3000000000,USD,2011-04-11
5393,c:674,c:44,62500000,USD,2011-04-11
5394,c:73516,c:73517,\N,USD,2011-04-11
5395,c:73519,c:73520,\N,USD,2011-04-11
5396,c:475,c:2119,91400000,USD,2011-04-11
5397,c:64171,c:73527,\N,USD,2011-04-12
5398,c:73652,c:43413,\N,USD,2010-10-01
5399,c:40499,c:73673,\N,USD,2011-04-13
5400,c:757,c:73734,\N,USD,2011-04-13
5401,c:25104,c:20938,\N,USD,2011-04-13
5402,c:15297,c:4014,25500000,USD,2011-04-14
5403,c:2312,c:73803,2100000,USD,2011-04-14
5404,c:8583,c:741,3000000,USD,2011-04-15
5405,c:25574,c:73883,400000,USD,2011-04-15
5406,c:73905,c:73899,\N,USD,2011-04-15
5407,c:74003,c:74002,\N,USD,2011-04-18
5408,c:54986,c:74005,\N,USD,2011-04-18
5409,c:29025,c:1600,300000000,USD,2011-04-18
5412,c:43029,c:74059,338000000,USD,2011-04-18
5413,c:66086,c:39556,\N,USD,2011-04-18
5414,c:39074,c:2370,\N,USD,2011-04-18
5415,c:39074,c:52332,\N,USD,2011-04-18
5416,c:141,c:160,\N,USD,2011-04-19
5417,c:74148,c:74149,105000000,USD,2011-04-19
5418,c:245,c:3853,\N,USD,2011-04-19
5419,c:1812,c:13207,\N,USD,2011-04-19
5420,c:20,c:2275,135000000,USD,2011-04-01
5421,c:74232,c:62116,10000,USD,2011-05-01
5422,c:70727,c:74262,\N,USD,2011-04-20
5423,c:647,c:56306,\N,USD,2011-04-20
5424,c:67724,c:47427,\N,USD,2011-04-20
5425,c:9559,c:12734,11111,USD,2011-04-20
5426,c:15609,c:51306,104000000,USD,2011-04-21
5427,c:74353,c:74355,\N,USD,2011-04-21
5428,c:74356,c:74357,\N,USD,2011-04-21
5429,c:74394,c:74393,\N,USD,2011-04-22
5430,c:840,c:549,75000000,USD,2011-04-01
5432,c:21875,c:1674,35000000,USD,2011-04-25
5433,c:29,c:68774,\N,USD,2011-04-25
5434,c:59,c:74604,\N,USD,2011-04-01
5435,c:74652,c:39365,2000000000,USD,2011-04-26
5436,c:19433,c:21790,\N,USD,2011-04-26
5437,c:15817,c:63342,5000000,JPY,2011-02-02
5438,c:1790,c:71351,290000000,USD,2011-04-26
5439,c:5990,c:2683,\N,USD,2011-04-26
5440,c:563,c:74715,\N,USD,2011-04-26
5441,c:26628,c:74718,\N,USD,2011-04-26
5442,c:74720,c:74719,\N,USD,2011-04-25
5443,c:74736,c:74735,\N,USD,2011-04-27
5444,c:45324,c:30685,9000000,USD,2010-10-01
5445,c:6764,c:74764,\N,USD,2011-04-26
5446,c:74770,c:30883,\N,USD,2011-04-27
5447,c:74775,c:74773,\N,USD,2011-04-27
5448,c:5229,c:662,\N,USD,2011-04-27
5449,c:30060,c:74778,\N,USD,2011-04-27
5450,c:74781,c:74780,\N,USD,2011-04-27
5451,c:29,c:75,\N,USD,2005-12-01
5452,c:1812,c:74827,\N,USD,2011-04-27
5453,c:629,c:2250,20000000,USD,2011-04-27
5454,c:48419,c:74855,\N,USD,2011-04-27
5455,c:3316,c:53686,\N,USD,2011-04-28
5456,c:333,c:74949,\N,USD,2011-04-28
5457,c:16434,c:74956,\N,USD,2011-04-28
5461,c:26158,c:75049,\N,USD,2011-04-29
5462,c:56017,c:2742,\N,USD,2010-06-01
5463,c:25597,c:3180,3500000,USD,2011-05-02
5464,c:5229,c:27752,\N,USD,2011-05-02
5465,c:75210,c:75211,\N,USD,2011-05-02
5466,c:20,c:75212,\N,USD,2011-05-02
5467,c:75215,c:75213,\N,USD,2011-05-02
5468,c:75218,c:75216,\N,USD,2011-05-02
5469,c:12,c:7671,40000000,USD,2011-05-02
5470,c:58207,c:75226,\N,USD,2011-05-02
5471,c:21665,c:42677,\N,USD,2011-05-02
5472,c:629,c:34570,\N,USD,2011-05-03
5473,c:29030,c:75254,\N,USD,2011-05-03
5474,c:75314,c:75316,\N,USD,2011-05-03
5475,c:37826,c:75319,\N,USD,2011-05-03
5476,c:851,c:28365,\N,USD,2011-05-03
5477,c:64013,c:75326,\N,USD,2011-05-03
5478,c:10272,c:20014,\N,USD,2011-05-03
5479,c:75331,c:75330,\N,USD,2011-05-03
5480,c:70689,c:75363,\N,USD,2011-05-03
5481,c:4861,c:220,\N,USD,2011-05-04
5482,c:1591,c:68190,4900000000,USD,2011-05-04
5483,c:489,c:8771,\N,USD,2011-05-04
5484,c:75415,c:58726,\N,USD,2011-05-04
5485,c:5306,c:25108,50000000,USD,2011-05-04
5486,c:63334,c:75438,\N,USD,2011-05-05
5487,c:49014,c:75439,\N,USD,2011-05-05
5489,c:55122,c:44735,\N,USD,2011-05-05
5490,c:75455,c:75511,\N,USD,2011-05-05
5491,c:75544,c:75543,\N,USD,2011-03-21
5492,c:26548,c:6758,\N,USD,2011-05-06
5493,c:75550,c:75551,\N,USD,2011-05-05
5494,c:6470,c:75552,\N,USD,2011-05-06
5495,c:75556,c:75554,\N,USD,2011-05-06
5496,c:68638,c:75609,\N,USD,2011-05-06
5497,c:47461,c:75748,\N,USD,2011-05-09
5498,c:17124,c:75754,\N,USD,2011-05-09
5499,c:352,c:27714,20000000,USD,2011-05-09
5500,c:74819,c:56761,\N,USD,2011-05-09
5501,c:5208,c:24295,367000000,USD,2011-05-09
5502,c:7800,c:42024,\N,USD,2011-05-09
5503,c:25642,c:75871,\N,USD,2011-05-09
5504,c:1242,c:62,8500000000,USD,2011-05-10
5505,c:28874,c:75886,\N,USD,2011-05-10
5506,c:5473,c:22796,157000000,USD,2011-05-10
5507,c:75991,c:75990,\N,USD,2011-05-10
5509,c:2312,c:33224,3000000,USD,2011-05-11
5510,c:5990,c:56772,\N,USD,2008-01-15
5511,c:13586,c:2294,\N,USD,2011-05-11
5512,c:29,c:22212,30000000,USD,2011-05-01
5513,c:76049,c:76048,\N,USD,2011-05-11
5514,c:11852,c:76050,\N,USD,2011-05-11
5515,c:22309,c:52349,14000000,USD,2011-05-11
5516,c:3754,c:76065,\N,USD,2011-05-12
5517,c:76083,c:18356,\N,USD,2011-05-12
5518,c:17434,c:76085,\N,USD,2011-05-11
5519,c:21312,c:76089,9000000,USD,2011-05-12
5520,c:76120,c:41209,\N,USD,2010-01-12
5521,c:967,c:56797,\N,USD,2011-05-12
5522,c:76166,c:76164,\N,USD,2011-05-13
5523,c:65917,c:76167,\N,USD,2011-05-12
5524,c:76253,c:76251,\N,USD,2011-05-13
5525,c:76364,c:46079,\N,USD,2011-03-17
5527,c:3275,c:19234,327000000,USD,2011-05-16
5528,c:76410,c:76407,\N,USD,2011-05-16
5529,c:68638,c:76415,\N,USD,2011-05-16
5531,c:25020,c:76498,\N,USD,2011-05-16
5533,c:8750,c:1350,\N,USD,2010-11-18
5534,c:76529,c:76526,\N,USD,2011-05-16
5535,c:76475,c:76479,\N,USD,2006-01-01
5536,c:15306,c:76654,\N,USD,2011-05-17
5537,c:25020,c:76659,\N,USD,2011-05-17
5538,c:76667,c:68588,\N,USD,2011-05-17
5539,c:21803,c:75838,\N,USD,2010-08-16
5540,c:40606,c:31912,\N,USD,2010-11-04
5541,c:9068,c:76855,\N,USD,2011-05-01
5542,c:53654,c:43696,\N,USD,2011-05-17
5543,c:1812,c:37164,\N,USD,2011-05-18
5544,c:3320,c:3610,410000000,USD,2011-07-11
5545,c:48939,c:76897,\N,USD,2011-05-19
5546,c:34751,c:14669,\N,USD,2011-05-19
5547,c:59,c:3134,4900000,USD,2011-05-20
5548,c:30094,c:35251,\N,USD,2011-05-19
5549,c:29411,c:11171,\N,USD,2011-05-19
5550,c:76966,c:76965,\N,USD,2011-05-20
5551,c:60177,c:76974,\N,USD,2011-05-20
5552,c:5990,c:5342,\N,USD,2011-03-08
5553,c:5990,c:71105,\N,USD,2011-05-16
5554,c:77060,c:77059,\N,USD,2011-05-20
5555,c:66190,c:16365,\N,USD,2011-05-23
5556,c:39178,c:26460,60000000,USD,2011-05-23
5557,c:40504,c:68299,20000000,USD,2011-05-23
5558,c:25781,c:77093,\N,USD,2011-05-23
5559,c:57567,c:7725,\N,USD,2010-11-05
5560,c:757,c:22511,\N,USD,2011-05-23
5561,c:50953,c:77173,\N,USD,2011-05-23
5562,c:67726,c:14710,\N,USD,2011-05-23
5563,c:45507,c:77178,\N,USD,2011-05-23
5564,c:45507,c:45964,\N,USD,2011-05-23
5565,c:77195,c:48273,\N,USD,2011-05-23
5566,c:24224,c:77196,\N,USD,2011-05-23
5567,c:77199,c:77198,\N,USD,2011-05-24
5568,c:77212,c:39347,\N,USD,2011-05-24
5569,c:77233,c:18061,\N,EUR,2011-03-31
5571,c:1495,c:77302,\N,USD,2011-05-24
5572,c:68347,c:64615,\N,USD,2011-05-24
5573,c:32264,c:77305,\N,USD,2011-05-24
5574,c:53824,c:75422,\N,USD,2011-05-24
5575,c:26842,c:77330,\N,USD,2011-05-24
5576,c:37826,c:42914,\N,USD,2011-05-25
5577,c:7060,c:77348,\N,USD,2011-05-25
5578,c:51828,c:65807,\N,USD,2011-05-25
5579,c:23283,c:72434,26300000,USD,2011-05-01
5580,c:5566,c:77420,\N,USD,2011-05-25
5581,c:1316,c:1283,60000000,USD,2011-06-22
5582,c:69044,c:77508,\N,USD,2011-05-26
5583,c:77529,c:77528,\N,USD,2011-05-27
5584,c:25714,c:41976,275000000,USD,2011-05-17
5585,c:25714,c:77590,262500000,USD,2011-05-27
5586,c:26609,c:7868,\N,USD,2010-11-04
5587,c:65376,c:649,\N,USD,2011-03-01
5588,c:27559,c:47601,\N,USD,2011-05-30
5589,c:77817,c:36740,\N,USD,2011-05-31
5590,c:12,c:53885,10000000,USD,2011-05-31
5591,c:5990,c:6562,\N,USD,2011-05-31
5592,c:66190,c:10848,\N,USD,2011-05-31
5593,c:77895,c:77894,\N,USD,2011-05-31
5594,c:26977,c:77911,\N,USD,2011-05-31
5595,c:37578,c:77913,\N,USD,2011-06-01
5596,c:9049,c:77924,\N,USD,2011-06-01
5597,c:68808,c:31303,\N,USD,2011-06-01
5598,c:131,c:77969,\N,USD,2011-06-01
5599,c:1245,c:77972,\N,USD,2011-06-01
5600,c:42069,c:56051,\N,USD,2011-06-01
5601,c:55031,c:77977,\N,USD,2011-06-01
5602,c:77979,c:77978,\N,USD,2011-06-01
5603,c:35419,c:78012,\N,USD,2011-06-02
5604,c:15763,c:40314,\N,USD,2011-05-16
5605,c:38920,c:78070,\N,USD,2011-06-02
5606,c:67653,c:67293,\N,USD,2011-06-02
5607,c:24161,c:78076,\N,USD,2011-06-02
5608,c:23911,c:78078,\N,USD,2011-06-02
5609,c:28530,c:77779,\N,USD,2001-02-01
5610,c:59,c:2798,\N,USD,2011-06-03
5611,c:32780,c:48371,32000000,USD,2011-06-03
5612,c:40413,c:78261,\N,USD,2011-06-03
5613,c:78265,c:55105,\N,USD,2011-06-03
5614,c:12185,c:78268,135000000,USD,2011-06-02
5615,c:12394,c:78270,\N,USD,2011-06-02
5616,c:2175,c:36393,30000000,USD,2011-05-01
5617,c:20,c:3502,180000000,USD,2011-06-06
5618,c:44138,c:78377,63000000,USD,2011-06-02
5619,c:39873,c:78379,143000000,USD,2011-06-06
5620,c:78412,c:64499,\N,USD,2011-06-06
5621,c:71774,c:24772,\N,USD,2010-03-01
5623,c:838,c:78462,\N,USD,2011-06-07
5624,c:5229,c:22129,\N,USD,2011-06-07
5625,c:18871,c:78466,23000000,USD,2011-06-07
5626,c:687,c:78467,\N,USD,2011-06-07
5627,c:59800,c:78469,\N,USD,2011-06-07
5628,c:78495,c:78494,\N,USD,2011-06-07
5629,c:78502,c:3290,\N,USD,2010-01-01
5631,c:78507,c:78499,\N,USD,2011-06-08
5632,c:78521,c:78520,\N,USD,2011-06-03
5633,c:78525,c:78524,\N,USD,2011-06-06
5634,c:78530,c:78529,\N,USD,2011-06-06
5635,c:25827,c:19854,\N,USD,2011-06-08
5636,c:17482,c:20489,\N,USD,2011-06-08
5637,c:50482,c:17939,\N,USD,2009-01-01
5638,c:17066,c:44324,110000000,USD,2011-06-09
5639,c:29130,c:78631,\N,USD,2011-06-06
5640,c:70298,c:78632,\N,USD,2011-06-06
5641,c:14900,c:78633,342500000,USD,2011-06-06
5642,c:9996,c:78641,\N,USD,2011-06-06
5643,c:43960,c:78643,\N,USD,2011-06-06
5644,c:59,c:8972,400000000,CAD,2011-06-01
5645,c:6297,c:10440,\N,USD,2011-06-08
5646,c:20395,c:46414,\N,USD,2011-06-09
5647,c:323,c:78760,\N,USD,2011-06-10
5648,c:39451,c:2957,\N,USD,2011-06-10
5649,c:60177,c:78762,\N,USD,2011-06-10
5650,c:68638,c:79001,\N,USD,2011-06-13
5651,c:15850,c:79009,\N,USD,2011-06-14
5652,c:51099,c:44880,\N,USD,2010-08-01
5653,c:34674,c:50126,72000000,USD,2011-06-14
5654,c:54169,c:53812,12000000,USD,2011-06-14
5655,c:6838,c:19597,\N,USD,2011-06-14
5656,c:24864,c:79112,\N,USD,2011-06-14
5657,c:51396,c:79122,\N,USD,2011-06-14
5658,c:64998,c:79123,\N,USD,2011-06-14
5659,c:79125,c:79124,\N,USD,2011-06-14
5660,c:5588,c:9672,\N,USD,2011-06-15
5661,c:39667,c:79160,\N,USD,2011-06-15
5662,c:187,c:1450,2000000,USD,2011-06-15
5663,c:1063,c:79258,\N,USD,2011-06-15
5664,c:79266,c:79264,\N,USD,2011-06-15
5665,c:17465,c:79296,\N,USD,2011-06-15
5666,c:27380,c:63953,\N,USD,2011-06-16
5667,c:39778,c:26721,\N,USD,2011-01-01
5668,c:5,c:79330,\N,USD,2011-06-09
5669,c:1512,c:33507,\N,USD,2011-06-16
5670,c:5473,c:23176,\N,USD,2011-06-16
5671,c:11642,c:79389,\N,USD,2011-06-16
5672,c:37070,c:79391,\N,USD,2011-06-16
5673,c:46482,c:79393,\N,USD,2011-06-16
5674,c:26466,c:490,517000000,USD,2011-06-16
5675,c:7650,c:51871,\N,USD,2011-06-17
5676,c:79433,c:4688,\N,USD,2009-12-01
5677,c:59,c:7295,\N,USD,2011-06-19
5678,c:12394,c:79564,\N,USD,2011-06-19
5680,c:71598,c:26533,\N,USD,2009-08-19
5681,c:75215,c:79683,\N,USD,2011-06-20
5682,c:24568,c:79684,\N,USD,2011-06-20
5683,c:79688,c:79687,\N,USD,2011-06-20
5684,c:5097,c:9412,38000000,USD,2011-06-21
5685,c:2680,c:16360,\N,USD,2011-06-21
5686,c:141,c:79738,\N,USD,2011-06-21
5687,c:9389,c:79812,105000000,USD,2011-06-21
5688,c:79815,c:36585,34000000,USD,2011-06-21
5689,c:79816,c:44539,\N,USD,2011-06-21
5690,c:79818,c:79819,\N,USD,2011-06-21
5691,c:10222,c:79948,\N,USD,2011-06-22
5692,c:8759,c:46604,\N,USD,2011-06-22
5693,c:851,c:26158,1300000000,USD,2011-07-12
5694,c:52605,c:79980,\N,USD,2011-06-23
5695,c:15299,c:79986,\N,USD,2011-06-23
5697,c:26123,c:42123,\N,USD,2010-09-07
5698,c:80075,c:80073,\N,USD,2011-06-22
5699,c:35396,c:80078,\N,USD,2011-06-23
5700,c:80080,c:80079,\N,USD,2011-06-23
5701,c:10704,c:29504,\N,USD,2011-06-23
5702,c:64176,c:502,\N,USD,2011-06-21
5703,c:4307,c:80112,\N,USD,2011-06-24
5704,c:11391,c:1236,\N,USD,2011-04-18
5705,c:1423,c:41443,\N,USD,2011-06-01
5706,c:26123,c:11531,\N,USD,2010-12-16
5707,c:39278,c:80390,\N,USD,2011-06-27
5708,c:30553,c:68910,\N,USD,2011-06-27
5709,c:4199,c:80397,\N,USD,2011-06-27
5710,c:60444,c:80399,12900000,USD,2011-06-27
5712,c:80405,c:80404,\N,USD,2011-06-27
5713,c:80444,c:50655,\N,USD,2011-06-28
5714,c:26797,c:48646,\N,USD,2011-06-27
5716,c:11341,c:80548,\N,USD,2011-06-28
5717,c:80511,c:80563,\N,USD,2011-06-27
5718,c:80515,c:80516,\N,USD,2011-06-28
5719,c:75455,c:80571,\N,USD,2011-06-28
5720,c:25574,c:80601,\N,USD,2011-06-27
5721,c:80603,c:80602,\N,USD,2011-06-27
5722,c:573,c:80604,\N,USD,2011-06-29
5723,c:15407,c:80656,\N,USD,2011-06-29
5724,c:5623,c:78645,\N,USD,2011-06-29
5725,c:80659,c:80689,\N,USD,2011-06-29
5726,c:46625,c:80696,\N,USD,2011-06-29
5727,c:2680,c:60093,\N,USD,2011-06-29
5728,c:3096,c:494,35000000,USD,2011-06-29
5729,c:26050,c:43700,330000000,USD,2011-06-29
5730,c:80727,c:80726,\N,USD,2011-06-29
5731,c:44739,c:80758,\N,USD,2011-06-30
5732,c:49256,c:80764,310000000,USD,2011-06-30
5733,c:80802,c:80803,\N,USD,2011-06-30
5734,c:43266,c:80821,\N,USD,2011-06-30
5735,c:80839,c:80783,3500000,EUR,2011-01-28
5736,c:80857,c:80775,\N,USD,2011-04-01
5737,c:80934,c:46149,\N,USD,2010-10-18
5738,c:317,c:25293,\N,USD,2011-07-04
5739,c:81091,c:55389,95000000,USD,2011-06-28
5740,c:31253,c:81108,\N,USD,2011-07-04
5741,c:20007,c:17525,\N,USD,2011-06-04
5742,c:65857,c:81111,855000000,USD,2011-07-05
5743,c:8156,c:38192,\N,USD,2011-07-05
5744,c:42365,c:81177,\N,USD,2011-07-05
5745,c:12,c:9608,\N,USD,2011-07-05
5746,c:17069,c:57863,\N,USD,2011-07-05
5747,c:51852,c:81187,\N,USD,2011-07-05
5748,c:81192,c:81191,\N,USD,2011-07-05
5749,c:81216,c:81215,\N,USD,2011-07-05
5750,c:81221,c:81220,\N,USD,2011-07-06
5752,c:8583,c:43129,\N,USD,2011-06-27
5753,c:8583,c:67105,\N,USD,2011-06-27
5754,c:6651,c:9373,256000000,USD,2011-07-06
5755,c:25013,c:81308,\N,USD,2011-07-06
5756,c:81310,c:81309,\N,USD,2011-07-05
5757,c:52901,c:81330,27900000,USD,2011-07-06
5758,c:39451,c:26635,\N,USD,2011-07-06
5759,c:1400,c:821,\N,USD,2011-07-06
5760,c:81338,c:81337,\N,USD,2011-07-06
5761,c:3132,c:81343,\N,USD,2011-07-06
5762,c:81349,c:81348,\N,USD,2011-07-06
5763,c:30042,c:81365,\N,USD,2011-07-06
5764,c:24701,c:81367,\N,USD,2011-07-07
5765,c:24701,c:81368,\N,USD,2011-07-07
5766,c:53005,c:22422,\N,USD,2011-07-07
5767,c:3316,c:15525,\N,USD,2011-07-07
5768,c:2942,c:60297,\N,USD,2011-07-07
5769,c:20,c:3949,240000000,USD,2011-07-07
5770,c:81452,c:32044,\N,USD,2011-07-06
5772,c:81464,c:81463,\N,USD,2011-07-07
5775,c:81477,c:44027,\N,USD,2011-07-07
5776,c:33654,c:31295,\N,USD,2011-07-07
5777,c:81491,c:81490,\N,USD,2011-07-08
5779,c:33654,c:39360,\N,USD,2011-07-07
5780,c:1812,c:44021,\N,USD,2011-07-08
5781,c:81658,c:81657,\N,USD,2011-06-14
5783,c:1705,c:10199,\N,USD,2011-07-11
5784,c:78412,c:81743,\N,USD,2011-07-07
5785,c:52111,c:81766,\N,USD,2011-07-11
5786,c:25597,c:63653,32500000,USD,2011-07-11
5787,c:13816,c:81834,\N,USD,2011-07-11
5788,c:10604,c:81837,\N,USD,2011-07-11
5789,c:10604,c:81838,\N,USD,2011-07-11
5790,c:59,c:68688,\N,USD,2011-07-11
5791,c:28823,c:62372,\N,USD,2011-07-11
5792,c:11322,c:15377,\N,USD,2011-07-11
5794,c:5243,c:42721,\N,USD,2011-07-11
5795,c:53254,c:2060,\N,USD,2011-07-12
5796,c:38940,c:81899,\N,USD,2011-07-12
5797,c:18127,c:14656,\N,USD,2011-07-11
5798,c:81913,c:498,\N,USD,2011-07-12
5799,c:57941,c:26691,\N,USD,2011-07-12
5800,c:81950,c:2332,\N,USD,1966-03-24
